Date,Product ID,Product Name,Department Id,Category Id,Category Name,Inventory Level,Total Units Sold,Total Sales,Total Profit,Units Ordered,Inventory Forecast,Product Price,Competitor Pricing,Cost to Company,Total Inventory,month,quarter,is_month_start,is_month_end
2017-02-01,134,Nike Women's Legend V-Neck T-Shirt,2,7,Hockey,191.0,31.0,775.0,-9.159996746000004,15.0,19.0,25.0,25.48,17.91,160.0,2,1,True,False
2017-03-01,134,Nike Women's Legend V-Neck T-Shirt,2,7,Hockey,184.0,16.0,400.0,74.170000083,19.0,24.0,25.0,27.17,16.43,168.0,3,1,True,False
2017-04-01,134,Nike Women's Legend V-Neck T-Shirt,2,7,Hockey,190.0,17.0,425.0,59.339998237,17.0,22.0,25.0,26.52,18.7,173.0,4,2,True,False
2015-01-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,46.0,32.0,704.0,197.390000834,31.0,46.0,22.0,23.62,13.93,14.0,1,1,True,False
2015-02-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,86.0,61.0,1342.0,-90.739998362,55.0,72.0,22.0,22.45,16.81,25.0,2,1,True,False
2015-03-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,71.0,20.0,440.0,108.969999316,36.0,46.0,22.0,21.62,13.34,51.0,3,1,True,False
2015-04-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,89.0,20.0,440.0,85.310001142,30.0,38.0,22.0,21.45,14.93,69.0,4,2,True,False
2015-05-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,103.0,41.0,902.0,-135.220000973,27.0,34.0,22.0,21.67,17.03,62.0,5,2,True,False
2015-06-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,89.0,39.0,858.0,67.779999303,27.0,27.0,22.0,22.67,16.23,50.0,6,2,True,False
2015-07-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,83.0,18.0,396.0,28.830003270000002,26.0,33.0,22.0,23.62,15.54,65.0,7,3,True,False
2015-08-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,122.0,51.0,1122.0,199.620001192,43.0,57.0,22.0,21.8,14.91,71.0,8,3,True,False
2015-09-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,107.0,29.0,638.0,141.159997945,29.0,36.0,22.0,20.89,16.77,78.0,9,3,True,False
2015-10-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,122.0,34.0,748.0,34.009998668,34.0,44.0,22.0,20.84,16.32,88.0,10,4,True,False
2015-11-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,126.0,32.0,704.0,66.759997621,32.0,38.0,22.0,23.08,15.26,94.0,11,4,True,False
2015-12-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,153.0,40.0,880.0,174.110001561,40.0,59.0,22.0,23.39,17.13,113.0,12,4,True,False
2016-01-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,173.0,49.0,1078.0,146.019999752,49.0,60.0,22.0,20.26,14.21,124.0,1,1,True,False
2016-02-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,168.0,25.0,550.0,80.56000042400001,35.0,44.0,22.0,20.09,13.95,143.0,2,1,True,False
2016-03-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,177.0,19.0,418.0,75.17999947199999,27.0,34.0,22.0,22.42,16.03,158.0,3,1,True,False
2016-04-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,187.0,15.0,330.0,13.030001519,23.0,29.0,22.0,20.44,17.48,172.0,4,2,True,False
2016-05-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,196.0,40.0,880.0,-184.609997409,19.0,24.0,22.0,23.43,14.29,156.0,5,2,True,False
2016-06-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,192.0,34.0,748.0,138.420002093,29.0,36.0,22.0,21.17,14.3,158.0,6,2,True,False
2016-07-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,194.0,31.0,682.0,158.129997974,31.0,36.0,22.0,20.43,13.81,163.0,7,3,True,False
2016-08-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,201.0,33.0,726.0,-16.210000208,33.0,38.0,22.0,23.85,16.99,168.0,8,3,True,False
2016-09-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,200.0,15.0,330.0,60.560000902,25.0,32.0,22.0,20.53,14.2,185.0,9,3,True,False
2016-10-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,213.0,33.0,726.0,90.970000986,23.0,28.0,22.0,21.05,15.41,180.0,10,4,True,False
2016-11-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,223.0,30.0,660.0,188.939996605,30.0,43.0,22.0,20.48,17.56,193.0,11,4,True,False
2016-12-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,243.0,42.0,924.0,214.26999866900002,42.0,50.0,22.0,20.31,13.25,201.0,12,4,True,False
2017-01-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,239.0,20.0,440.0,55.409997943,30.0,38.0,22.0,19.89,15.65,219.0,1,1,True,False
2017-02-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,249.0,31.0,682.0,152.890003818,24.0,30.0,22.0,20.04,15.45,218.0,2,1,True,False
2017-03-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,263.0,39.0,858.0,95.79999666699999,36.0,45.0,22.0,20.57,16.75,224.0,3,1,True,False
2017-04-01,135,Nike Dri-FIT Crew Sock 6 Pack,2,7,Hockey,251.0,10.0,220.0,-1.8499984750000031,21.0,27.0,22.0,20.03,14.76,241.0,4,2,True,False
2015-01-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,70.0,50.0,1500.0,306.96999933300003,47.0,70.0,30.0,28.42,21.33,20.0,1,1,True,False
2015-02-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,70.0,32.0,960.0,199.380003222,40.0,50.0,30.0,28.5,20.0,38.0,2,1,True,False
2015-03-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,79.0,25.0,750.0,183.649997711,32.0,41.0,30.0,30.43,19.63,54.0,3,1,True,False
2015-04-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,90.0,41.0,1230.0,-18.480007205000007,28.0,36.0,30.0,29.5,20.76,49.0,4,2,True,False
2015-05-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,82.0,40.0,1200.0,-71.140006053,28.0,33.0,30.0,27.3,19.09,42.0,5,2,True,False
2015-06-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,77.0,33.0,990.0,263.17999696100003,33.0,35.0,30.0,29.24,21.18,44.0,6,2,True,False
2015-07-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,82.0,37.0,1110.0,98.69000053799999,37.0,38.0,30.0,30.14,22.24,45.0,7,3,True,False
2015-08-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,82.0,31.0,930.0,274.14000106000003,31.0,37.0,30.0,27.61,21.45,51.0,8,3,True,False
2015-09-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,108.0,40.0,1200.0,21.219997862,40.0,57.0,30.0,32.0,18.56,68.0,9,3,True,False
2015-10-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,119.0,39.0,1170.0,-27.360000615999994,39.0,51.0,30.0,27.31,23.07,80.0,10,4,True,False
2015-11-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,117.0,14.0,420.0,-112.98999713399999,29.0,37.0,30.0,32.55,19.05,103.0,11,4,True,False
2015-12-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,134.0,24.0,720.0,245.270002369,24.0,31.0,30.0,27.59,22.59,110.0,12,4,True,False
2016-01-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,141.0,30.0,900.0,222.540000924,24.0,31.0,30.0,32.06,20.16,111.0,1,1,True,False
2016-02-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,149.0,37.0,1110.0,51.650001524000004,28.0,38.0,30.0,32.42,22.7,112.0,2,1,True,False
2016-03-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,146.0,31.0,930.0,-105.640000824,31.0,34.0,30.0,32.88,19.24,115.0,3,1,True,False
2016-04-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,149.0,18.0,540.0,85.880001071,27.0,34.0,30.0,31.81,19.12,131.0,4,2,True,False
2016-05-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,162.0,24.0,720.0,-115.749999274,24.0,31.0,30.0,31.68,20.98,138.0,5,2,True,False
2016-06-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,164.0,33.0,990.0,276.670003774,24.0,26.0,30.0,30.85,18.2,131.0,6,2,True,False
2016-07-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,158.0,25.0,750.0,145.940000539,25.0,27.0,30.0,31.67,19.35,133.0,7,3,True,False
2016-08-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,176.0,37.0,1110.0,244.289997824,37.0,43.0,30.0,27.81,22.34,139.0,8,3,True,False
2016-09-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,172.0,18.0,540.0,144.67000103,26.0,33.0,30.0,30.22,23.02,154.0,9,3,True,False
2016-10-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,239.0,65.0,1950.0,223.39999758699997,57.0,85.0,30.0,30.09,18.48,174.0,10,4,True,False
2016-11-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,209.0,24.0,720.0,116.639999378,28.0,35.0,30.0,32.15,23.29,185.0,11,4,True,False
2016-12-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,218.0,26.0,780.0,197.059996597,26.0,33.0,30.0,29.78,22.79,192.0,12,4,True,False
2017-01-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,237.0,42.0,1260.0,-5.950002913000006,38.0,45.0,30.0,29.31,23.22,195.0,1,1,True,False
2017-02-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,227.0,12.0,360.0,103.370000369,25.0,32.0,30.0,30.84,22.19,215.0,2,1,True,False
2017-03-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,269.0,58.0,1740.0,74.379994523,45.0,54.0,30.0,28.6,22.04,211.0,3,1,True,False
2017-04-01,172,Nike Women's Tempo Shorts,3,9,Cardio Equipment,244.0,21.0,630.0,73.6000011,26.0,33.0,30.0,27.84,21.15,223.0,4,2,True,False
2015-01-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,1363.0,1138.0,113788.61976476,13424.619853156999,1070.0,1363.0,99.98999786,108.97,79.81,225.0,1,1,True,False
2015-02-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,1363.0,946.0,94590.53977144,9532.429944059,910.0,1138.0,99.98999786,108.32,63.23,417.0,2,1,True,False
2015-03-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,1459.0,1120.0,111988.79990268,11698.709854458999,929.0,1042.0,99.98999786,99.61,75.98,339.0,3,1,True,False
2015-04-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,1407.0,1021.0,102089.78977116,11440.139988927,1021.0,1068.0,99.98999786,96.56,77.74,386.0,4,2,True,False
2015-05-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2222.0,1371.0,137086.28998428,11123.749985962,1371.0,1836.0,99.98999786,100.7,60.97,851.0,5,2,True,False
2015-06-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2265.0,1238.0,123787.61975672,13573.55999037,1238.0,1414.0,99.98999786,106.96,75.07,1027.0,6,2,True,False
2015-07-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2237.0,1073.0,107289.26979712,13804.209884818,1073.0,1210.0,99.98999786,103.04,67.09,1164.0,7,3,True,False
2015-08-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2391.0,1117.0,111688.8300393,14398.519952679,1117.0,1227.0,99.98999786,106.08,72.96,1274.0,8,3,True,False
2015-09-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2417.0,1104.0,110388.95995994,6071.050017948,1104.0,1143.0,99.98999786,100.64,70.27,1313.0,9,3,True,False
2015-10-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2869.0,1235.0,123487.6497949,5968.009860268,1235.0,1556.0,99.98999786,102.65,65.19,1634.0,10,4,True,False
2015-11-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2786.0,1075.0,107489.24993018,11737.670012001,1075.0,1152.0,99.98999786,95.75,62.7,1711.0,11,4,True,False
2015-12-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,2849.0,1138.0,113788.61972796,13447.799866681,1138.0,1138.0,99.98999786,104.69,62.33,1711.0,12,4,True,False
2016-01-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,3138.0,1172.0,117188.27992102,11447.869943788,1172.0,1427.0,99.98999786,94.04,62.06,1966.0,1,1,True,False
2016-02-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,3058.0,1007.0,100689.92997546,2359.97011575,1007.0,1092.0,99.98999786,103.89,72.75,2051.0,2,1,True,False
2016-03-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,3160.0,1067.0,106689.32996992,10936.829990401,1067.0,1109.0,99.98999786,107.2,67.02,2093.0,3,1,True,False
2016-04-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,3334.0,1098.0,109789.01986642,14032.459889411,1098.0,1241.0,99.98999786,92.63,64.33,2236.0,4,2,True,False
2016-05-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,3356.0,948.0,94790.51985824,6664.460016787,948.0,1120.0,99.98999786,102.28,73.83,2408.0,5,2,True,False
2016-06-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,3486.0,1048.0,104789.51984322,8909.740110106999,1048.0,1078.0,99.98999786,91.89,73.73,2438.0,6,2,True,False
2016-07-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,3911.0,1120.0,111988.79999454,9572.829955715999,1120.0,1473.0,99.98999786,104.5,70.78,2791.0,7,3,True,False
2016-08-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,4366.0,1146.0,114588.54002174,13363.459917998,1146.0,1575.0,99.98999786,91.68,78.69,3220.0,8,3,True,False
2016-09-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,4325.0,1022.0,102189.7799136,13948.69990119,1022.0,1105.0,99.98999786,108.71,67.7,3303.0,9,3,True,False
2016-10-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,4427.0,1006.0,100589.93967418,12430.319908549,1006.0,1124.0,99.98999786,92.74,76.71,3421.0,10,4,True,False
2016-11-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,4902.0,1183.0,118288.17015044,13064.609875945,1183.0,1481.0,99.98999786,109.17,61.5,3719.0,11,4,True,False
2016-12-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,5160.0,1165.0,116488.3498452,14389.389997641,1165.0,1441.0,99.98999786,106.01,74.79,3995.0,12,4,True,False
2017-01-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,5383.0,1209.0,120887.9099645,15732.280008532,1209.0,1388.0,99.98999786,101.86,79.76,4174.0,1,1,True,False
2017-02-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,5928.0,1232.0,123187.6799385,15450.599884804,1232.0,1754.0,99.98999786,105.64,76.92,4696.0,2,1,True,False
2017-03-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,5871.0,1050.0,104989.49991574,11826.22006527,1050.0,1175.0,99.98999786,105.89,71.59,4821.0,3,1,True,False
2017-04-01,191,Nike Men's Free 5.0+ Running Shoe,3,9,Cardio Equipment,5972.0,1086.0,108589.14018132,17283.679909497,1086.0,1151.0,99.98999786,108.91,72.53,4886.0,4,2,True,False
2017-04-01,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,3,10,Strength Training,6.0,4.0,756.0,194.419993645,4.0,6.0,189.0,199.37,124.08,2.0,4,2,True,False
2015-01-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,49.0,39.0,1364.61003858,83.20999955100001,35.0,49.0,34.99000168,38.04,24.15,10.0,1,1,True,False
2015-02-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,49.0,13.0,454.87002182,-24.71999998199999,31.0,39.0,34.99000168,36.95,24.23,36.0,2,1,True,False
2015-03-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,62.0,18.0,629.8200149,136.889998445,20.0,26.0,34.99000168,34.85,26.78,44.0,3,1,True,False
2015-04-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,94.0,66.0,2309.34004176,628.930003171,39.0,50.0,34.99000168,34.12,25.78,28.0,4,2,True,False
2015-05-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,60.0,28.0,979.72001632,71.97000409099999,28.0,32.0,34.99000168,38.4,25.49,32.0,5,2,True,False
2015-06-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,69.0,37.0,1294.63000844,292.680005073,37.0,37.0,34.99000168,36.51,25.54,32.0,6,2,True,False
2015-07-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,76.0,23.0,804.7700194,209.51000024,35.0,44.0,34.99000168,38.15,22.89,53.0,7,3,True,False
2015-08-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,82.0,31.0,1084.69003282,165.75999796600001,23.0,29.0,34.99000168,32.32,23.6,51.0,8,3,True,False
2015-09-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,81.0,29.0,1014.7100295,37.350000375,25.0,30.0,34.99000168,37.44,21.31,52.0,9,3,True,False
2015-10-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,106.0,46.0,1609.5400312,172.91000680300002,46.0,54.0,34.99000168,35.95,26.5,60.0,10,4,True,False
2015-11-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,113.0,37.0,1294.6300352599999,223.86000314799998,37.0,53.0,34.99000168,32.34,24.02,76.0,11,4,True,False
2015-12-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,113.0,28.0,979.72003164,257.509999272,29.0,37.0,34.99000168,35.61,24.06,85.0,12,4,True,False
2016-01-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,122.0,30.0,1049.700035,319.049999707,29.0,37.0,34.99000168,36.29,22.71,92.0,1,1,True,False
2016-02-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,120.0,18.0,629.8200148999999,-207.47999286600003,22.0,28.0,34.99000168,31.58,22.46,102.0,2,1,True,False
2016-03-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,126.0,20.0,699.80001442,207.40999627000002,19.0,24.0,34.99000168,34.67,25.11,106.0,3,1,True,False
2016-04-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,137.0,31.0,1084.69002136,158.879996291,28.0,31.0,34.99000168,37.27,22.62,106.0,4,2,True,False
2016-05-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,159.0,42.0,1469.58003212,236.86000300199998,42.0,53.0,34.99000168,33.56,21.44,117.0,5,2,True,False
2016-06-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,149.0,16.0,559.8400077,144.00999927200002,25.0,32.0,34.99000168,34.7,26.37,133.0,6,2,True,False
2016-07-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,161.0,27.0,944.7300222800001,150.059998277,22.0,28.0,34.99000168,34.59,23.63,134.0,7,3,True,False
2016-08-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,177.0,41.0,1434.59002286,144.880003028,37.0,43.0,34.99000168,33.6,23.65,136.0,8,3,True,False
2016-09-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,179.0,29.0,1014.71001798,235.82999898,29.0,43.0,34.99000168,37.92,24.01,150.0,9,3,True,False
2016-10-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,185.0,28.0,979.72002016,119.539999719,28.0,35.0,34.99000168,36.96,26.7,157.0,10,4,True,False
2016-11-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,191.0,29.0,1014.71001802,-443.62999133200003,29.0,34.0,34.99000168,32.26,23.24,162.0,11,4,True,False
2016-12-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,214.0,39.0,1364.61003476,231.299998888,39.0,52.0,34.99000168,38.47,26.3,175.0,12,4,True,False
2017-01-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,207.0,29.0,1014.7100142,265.520002359,29.0,32.0,34.99000168,37.64,27.57,178.0,1,1,True,False
2017-02-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,207.0,24.0,839.76001348,-34.58001039999999,24.0,29.0,34.99000168,33.48,25.62,183.0,2,1,True,False
2017-03-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,228.0,39.0,1364.61003092,272.420000562,39.0,45.0,34.99000168,37.35,24.01,189.0,3,1,True,False
2017-04-01,235,Under Armour Hustle Storm Medium Duffle Bag,3,11,Fitness Accessories,220.0,9.0,314.90999978,11.680001262000001,24.0,31.0,34.99000168,32.24,26.23,211.0,4,2,True,False
2015-01-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,31.0,24.0,1319.28002934,393.849993737,25.0,31.0,54.97000122,51.65,43.21,7.0,1,1,True,False
2015-02-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,31.0,9.0,494.73001092,159.240002161,19.0,24.0,54.97000122,59.48,33.38,22.0,2,1,True,False
2015-03-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,55.0,37.0,2033.89004524,-284.449994104,23.0,33.0,54.97000122,56.69,39.81,18.0,3,1,True,False
2015-04-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,66.0,39.0,2143.83004764,354.459997627,39.0,48.0,54.97000122,49.87,38.01,27.0,4,2,True,False
2015-05-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,67.0,34.0,1868.98004144,218.58999635,34.0,40.0,54.97000122,49.53,33.2,33.0,5,2,True,False
2015-06-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,70.0,22.0,1209.34002694,-133.22000213,29.0,37.0,54.97000122,50.04,35.73,48.0,6,2,True,False
2015-07-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,80.0,13.0,714.61001582,202.67999792999998,25.0,32.0,54.97000122,56.13,34.28,67.0,7,3,True,False
2015-08-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,90.0,22.0,1209.34002694,260.279999728,18.0,23.0,54.97000122,58.28,35.37,68.0,8,3,True,False
2015-09-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,87.0,31.0,1704.0700378,-70.499999508,16.0,19.0,54.97000122,52.1,36.0,56.0,9,3,True,False
2015-10-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,97.0,34.0,1868.9800415,190.619996551,34.0,41.0,54.97000122,58.81,37.39,63.0,10,4,True,False
2015-11-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,92.0,26.0,1429.22003176,103.74000451,26.0,29.0,54.97000122,50.1,38.8,66.0,11,4,True,False
2015-12-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,109.0,37.0,2033.8900452799999,181.009999049,37.0,43.0,54.97000122,58.28,32.99,72.0,12,4,True,False
2016-01-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,103.0,29.0,1594.13003536,273.58999921,29.0,31.0,54.97000122,59.67,34.76,74.0,1,1,True,False
2016-02-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,115.0,30.0,1649.1000365199998,-8.580008480000004,30.0,41.0,54.97000122,57.96,34.01,85.0,2,1,True,False
2016-03-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,118.0,20.0,1099.4000243599999,192.350003428,26.0,33.0,54.97000122,57.15,39.03,98.0,3,1,True,False
2016-04-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,127.0,14.0,769.5800170399999,45.55000115199999,23.0,29.0,54.97000122,58.69,36.6,113.0,4,2,True,False
2016-05-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,137.0,37.0,2033.8900452,468.02999398,22.0,24.0,54.97000122,49.91,39.01,100.0,5,2,True,False
2016-06-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,138.0,27.0,1484.19003306,62.76000690000001,27.0,38.0,54.97000122,51.69,35.42,111.0,6,2,True,False
2016-07-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,172.0,41.0,2253.7700501599998,583.659990667,41.0,61.0,54.97000122,50.85,33.25,131.0,7,3,True,False
2016-08-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,191.0,43.0,2363.71005244,120.520006196,43.0,60.0,54.97000122,55.02,43.33,148.0,8,3,True,False
2016-09-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,184.0,27.0,1484.1900329199998,92.49999940000001,28.0,36.0,54.97000122,57.67,34.17,157.0,9,3,True,False
2016-10-01,249,Under Armour Women's Micro G Skulpt Running S,3,12,Boxing & MMA,210.0,39.0,2143.83004762,-339.78998916500007,38.0,53.0,54.97000122,56.4,34.38,171.0,10,4,True,False
